9,8,14,13,14,11,15,14,10,19,14,8,6,10,10,12,9,16,17,11,18,20,8,6,14,9,18,16,11,16,8,19,19,14,17,20,13,14,19,14,18,14,17,13,11,15,14,16,15,13,16,14,20,13,13,6,11,7,18,10,15,18,10,22,10,16,18,9,13,27,8,11,10,16,15,14,14,21,11,18,16,20,15,16,16,15,13,7,11,14,11,17,9,9,16,14,12,6,13,11,16,21,26,17,21,25,16,26,15,17,19,21,17,21,15,22,19,15,27,21,10,29,16,19,18,26,10,20,16,18,12,20,22,19,14,19,22,9,23,22,13,23,20,22,19,25,21,17,20,26,19,16,20,17,22,20,16,18,18,20,21,20,19,23,24,24,19,23,17,29,23,10,26,23,21,21,21,25,12,15,16,19,22,14,17,11,19,14,19,11,17,14,18,17,15,23,13,26,9,23,28,34,39,30,38,23,51,29,40,39,21,34,8,19,27,46,44,42,36,15,34,45,16,28,38,14,42,37,32,41,20,46,40,45,27,41,41,46,5,32,42,35,41,50,27,40,37,14,36,43,19,49,30,40,20,32,33,34,41,36,41,41,43,33,40,35,18,35,48,37,48,42,23,41,42,42,40,26,46,27,21,30,24,50,35,22,23,41,32,37,30,35,17,46,29,42,43,19,44,37
4,2,1,2,1,2,2,0,1,1,0,1,1,1,1,2,1,2,0,1,3,0,1,1,1,0,2,0,2,0,2,1,0,0,0,2,3,2,2,1,1,2,2,1,0,1,2,2,1,2,3,1,1,1,1,2,0,1,1,1,0,2,1,5,1,4,1,0,2,0,1,1,1,2,3,1,1,2,0,2,1,2,4,2,4,1,3,1,1,0,2,5,2,4,0,2,1,1,1,0,0,2,2,1,0,2,0,0,0,0,1,1,2,1,1,2,2,1,5,3,1,1,2,0,2,1,2,1,2,3,1,2,1,1,1,1,3,3,2,4,0,2,3,2,1,0,0,1,2,1,1,1,0,2,2,4,1,0,3,0,2,3,3,2,0,1,3,0,0,0,5,2,1,3,0,0,0,4,3,3,0,1,3,2,2,3,1,0,0,3,2,0,0,1,4,0,1,1,0,0,2,5,3,4,4,5,6,3,3,4,2,6,2,1,5,4,5,5,4,3,3,3,2,3,3,2,3,4,2,4,2,3,7,3,3,4,5,6,1,4,3,6,3,5,2,4,5,1,1,4,6,3,3,6,4,5,3,4,5,3,4,4,6,3,3,5,0,1,5,3,6,6,4,7,5,2,4,3,4,8,2,3,4,9,1,3,3,5,3,8,1,5,3,4,7,3,7,1,5,5
11,16,19,19,17,18,21,15,14,18,14,21,16,19,13,26,16,10,19,9,16,16,14,15,20,9,15,20,15,15,13,20,9,12,14,7,13,14,21,22,13,15,19,14,17,14,17,12,18,15,10,14,20,14,14,17,10,11,15,14,22,13,17,13,19,13,17,15,21,11,18,10,13,19,18,14,17,5,17,17,22,19,11,7,12,8,14,16,23,23,17,14,15,14,20,21,24,16,7,8,20,13,13,14,17,13,21,12,15,18,14,16,21,24,20,16,14,14,11,21,8,22,16,15,16,20,16,17,14,14,11,10,14,15,20,13,17,18,18,17,21,15,19,18,24,19,24,16,12,15,17,18,14,27,15,20,14,20,17,9,17,16,14,15,13,22,18,18,15,19,19,9,13,8,18,18,21,25,18,22,19,16,14,17,15,15,14,15,21,13,14,20,13,19,13,10,11,17,15,17,10,7,4,12,10,14,8,7,7,8,11,13,9,18,11,9,6,9,9,19,10,7,16,9,7,13,7,12,9,9,17,6,11,4,8,12,12,12,17,13,8,9,4,9,8,7,13,17,9,10,15,14,9,8,7,4,13,9,17,11,5,8,10,7,11,6,9,15,16,3,11,9,21,9,10,9,12,11,7,8,16,11,12,6,9,7,11,9,12,8,17,15,14,9,16,9,12,14,2,6
6,15,8,10,6,13,12,10,13,15,13,9,7,7,11,12,13,6,10,11,8,9,11,6,13,6,8,11,7,11,8,14,5,8,10,8,5,10,5,4,16,15,9,10,7,15,6,7,15,13,11,10,12,12,11,17,11,7,14,5,7,20,8,16,7,16,6,9,7,14,11,11,7,9,10,17,9,11,13,12,6,6,16,7,8,11,15,10,6,8,13,12,7,7,11,8,10,11,14,10,11,8,16,7,11,11,8,16,16,16,8,17,13,10,9,20,11,19,8,11,17,12,10,11,9,14,6,11,7,10,13,10,12,9,13,10,8,8,13,16,10,15,8,8,11,6,14,8,8,8,10,11,11,11,9,15,13,14,12,14,9,11,13,14,14,13,8,7,14,14,15,9,8,12,14,7,15,10,8,9,10,7,6,18,6,9,12,14,15,10,18,9,8,9,10,12,13,13,6,9,8,6,1,7,2,12,5,3,4,6,5,1,5,5,3,2,1,7,4,9,2,1,10,2,3,4,4,3,3,3,13,4,6,3,7,2,5,4,8,4,6,2,2,4,7,1,7,6,1,1,8,6,5,2,11,6,5,1,10,3,4,6,6,3,3,6,10,4,3,1,2,1,4,3,5,5,5,2,5,5,8,4,5,3,3,5,4,4,13,5,9,4,12,1,1,4,2,8,7,7
15,15,19,30,20,30,32,24,29,22,21,13,27,13,17,20,16,19,28,22,20,17,14,25,17,20,23,26,24,28,26,20,18,20,26,16,20,21,34,16,18,19,20,28,27,21,17,12,16,22,21,34,22,19,17,25,24,16,21,33,21,17,27,25,15,20,21,26,17,18,24,26,22,19,16,18,23,24,28,28,21,22,22,15,16,28,18,21,26,16,27,28,21,17,27,20,11,23,32,23,27,40,42,31,38,32,37,30,14,35,31,28,37,26,21,31,26,27,43,44,28,47,39,22,30,42,32,29,21,50,21,47,46,40,38,37,26,21,32,31,33,38,21,26,35,41,38,26,27,32,36,31,35,38,31,38,30,31,22,33,29,40,34,31,34,34,27,28,37,34,31,15,25,38,39,29,30,28,34,15,29,32,41,33,27,40,49,21,36,40,42,36,36,34,40,35,19,29,29,31,48,33,41,45,38,36,50,33,33,46,25,58,15,24,38,46,43,39,43,13,35,51,27,41,54,29,30,37,40,37,20,54,63,46,24,33,55,43,15,36,49,41,38,46,40,42,40,23,47,43,27,43,47,50,29,40,39,43,56,35,64,45,58,50,51,41,36,51,51,28,39,47,37,55,46,27,37,52,39,52,31,55,29,32,45,35,24,35,40,38,25,38,30,36,43,46,44,31,38,50
0,0,1,2,5,2,3,0,1,4,0,3,1,4,2,2,2,1,4,2,2,4,1,0,1,0,3,3,2,1,2,0,2,1,1,1,0,1,1,1,2,3,2,3,0,3,2,3,1,3,0,1,1,2,0,0,1,1,2,3,0,1,0,2,2,2,0,4,2,1,3,1,0,3,1,0,0,1,1,4,0,2,2,1,2,2,1,2,1,1,1,2,3,1,1,2,1,3,5,1,1,0,1,0,0,1,0,1,2,0,0,0,1,0,0,1,2,2,0,0,4,0,0,1,1,1,1,1,1,3,2,0,2,0,2,1,0,0,0,0,0,2,0,1,1,0,0,0,0,1,3,2,1,2,1,0,2,2,3,1,1,4,1,0,1,1,2,1,0,0,2,1,0,1,1,2,0,1,1,1,0,3,0,2,1,1,1,0,1,0,0,0,0,0,2,1,1,0,1,1,20,16,14,14,17,13,19,6,15,22,8,26,4,4,29,29,15,24,13,2,10,19,8,20,16,1,20,27,25,25,3,17,19,13,6,19,14,13,0,15,21,13,18,13,11,17,18,2,19,20,6,11,8,15,9,12,10,15,17,13,18,18,12,19,17,12,5,13,15,13,17,16,13,16,15,21,18,16,17,12,4,18,20,16,11,8,8,14,8,17,16,21,5,22,27,24,22,6,17,15
15,14,20,21,20,17,26,17,21,22,24,17,21,23,10,19,16,17,12,19,20,20,18,19,17,26,16,16,16,17,14,21,20,21,14,13,17,16,16,30,33,29,18,23,23,22,23,25,24,17,20,18,14,16,15,30,26,22,29,18,15,19,17,19,25,21,18,18,15,23,23,20,13,25,19,24,29,22,13,18,17,23,15,18,18,24,22,16,19,15,15,20,23,22,15,23,20,14,18,16,23,21,31,39,22,33,30,26,17,25,28,34,22,32,24,26,13,27,34,39,22,16,28,21,27,36,22,16,27,21,22,44,33,33,40,26,35,30,35,21,27,25,25,33,22,27,29,20,23,26,28,34,35,31,38,34,21,34,27,34,19,28,24,28,31,28,25,32,31,30,17,29,31,36,26,30,28,28,27,17,27,22,33,23,17,31,28,19,25,30,28,26,34,33,25,26,24,29,24,20,25,35,38,25,30,32,33,34,37,35,21,32,14,18,35,26,30,32,23,19,16,39,28,32,43,20,27,37,35,41,18,30,31,35,30,36,37,28,16,28,43,38,30,22,26,37,32,20,37,35,23,30,28,32,27,37,27,26,32,23,27,32,34,33,43,37,24,29,37,34,37,33,28,30,28,33,28,26,34,36,23,36,24,40,40,20,27,27,26,23,32,32,6,26,34,40,21,26,33,31
10,14,11,21,16,19,15,14,13,10,21,13,17,23,11,11,19,10,6,12,14,9,12,19,11,17,13,16,20,15,11,13,15,10,11,16,10,16,16,11,12,13,20,8,19,16,13,11,9,19,15,17,12,15,16,12,6,22,7,17,19,11,11,16,17,14,16,10,15,15,13,14,22,14,18,12,11,19,12,20,9,21,19,13,17,13,10,15,15,16,12,19,11,12,12,17,13,17,9,12,17,14,23,21,27,13,21,20,15,20,15,19,13,17,15,10,10,18,24,17,14,27,17,9,16,20,21,23,7,21,6,18,20,34,27,16,20,14,8,23,19,19,28,22,19,26,21,12,20,23,13,24,18,20,19,23,17,25,18,12,17,23,21,17,23,21,14,20,12,20,16,21,24,23,22,22,18,20,22,10,11,22,17,20,12,25,13,16,22,21,24,16,18,20,23,11,17,26,13,17,29,31,24,25,31,19,34,25,31,33,17,24,13,17,37,31,40,30,35,11,24,38,32,28,35,14,26,22,33,36,16,34,32,28,17,21,25,23,9,30,28,34,33,27,22,27,23,14,31,23,16,28,35,31,16,28,33,25,29,28,27,39,47,40,41,28,17,36,37,35,39,35,28,31,36,21,37,28,23,29,19,30,26,29,27,17,16,30,23,22,16,32,19,36,38,35,39,16,22,29
7,9,4,13,10,9,12,8,6,11,7,11,13,8,6,10,7,16,11,7,9,9,13,16,10,15,12,10,17,15,13,13,12,13,15,18,13,17,6,19,13,5,14,10,14,13,10,7,14,20,13,12,16,11,11,11,11,14,14,14,6,14,18,14,8,10,9,9,13,12,5,11,11,9,14,8,13,16,7,12,13,15,13,8,12,11,10,4,11,12,9,6,10,13,16,13,11,11,9,8,13,13,14,13,18,17,21,11,8,12,12,13,20,16,10,13,14,17,16,20,20,21,18,9,13,20,11,19,9,19,15,14,18,19,22,16,18,15,19,7,16,20,13,11,34,17,16,20,16,13,16,20,11,13,22,13,9,21,10,26,15,21,17,22,22,14,11,16,24,25,16,16,14,18,18,13,23,23,14,7,15,17,21,17,23,20,14,11,21,11,14,14,13,22,18,22,14,18,11,13,36,38,27,32,30,23,33,30,31,34,18,22,19,18,26,37,28,25,27,21,26,30,34,31,38,17,25,44,20,43,17,44,33,25,8,33,40,47,6,29,29,31,31,23,21,37,31,16,34,36,17,32,18,29,19,31,33,34,37,24,31,27,40,34,39,24,8,27,24,27,28,29,26,23,19,23,37,27,19,33,14,32,31,28,18,16,14,22,24,31,23,28,17,32,29,27,30,15,18,26
2,1,2,4,3,1,0,0,2,2,1,1,2,0,3,2,1,0,0,1,2,3,1,2,3,1,7,0,0,3,2,2,1,1,0,3,0,1,4,0,2,1,1,0,3,1,2,3,3,0,1,3,2,1,1,2,0,2,3,0,3,3,2,4,2,2,2,3,3,2,1,1,3,1,0,6,1,3,1,0,0,1,4,1,1,0,3,0,1,1,0,1,2,4,0,0,0,0,3,1,8,18,16,12,13,11,17,12,4,11,10,15,7,17,6,6,1,8,12,13,4,16,17,5,12,11,3,5,3,10,1,13,20,13,13,10,7,1,10,14,10,5,8,10,15,5,12,10,12,20,16,6,14,15,17,18,11,14,3,13,1,9,10,22,14,13,0,17,13,11,11,13,17,16,16,9,15,17,19,1,8,4,24,10,5,16,19,5,10,21,12,16,8,14,17,15,8,13,7,12,21,20,20,12,24,13,18,12,20,15,5,17,3,7,18,19,17,17,21,9,10,18,10,9,12,3,23,18,12,22,6,18,17,13,7,10,12,14,0,13,16,20,17,15,14,22,14,3,23,19,9,19,29,13,9,14,9,20,21,17,17,18,15,17,24,7,3,15,25,10,15,11,9,15,22,10,18,14,18,20,10,13,16,20,12,7,9,20,17,10,10,24,4,26,12,15,11,5,21,25
