22,14,18,24,21,20,14,9,14,22,19,21,18,20,13,17,14,15,20,5,16,20,13,20,22,16,19,9,15,16,14,13,19,18,14,23,19,17,16,17,19,13,16,12,14,19,27,14,23,18,20,19,18,14,12,10,16,11,15,21,15,14,20,11,17,17,20,27,17,16,16,18,7,19,10,19,21,23,16,21,19,7,10,16,19,16,15,16,12,17,19,16,23,16,23,17,20,18,25,26,26,20,22,27,22,23,20,29,19,26,33,29,16,27,23,16,31,27,27,33,27,20,18,25,22,25,12,25,29,30,40,28,29,16,35,26,25,13,29,18,15,27,30,32,17,25,14,23,10,19,17,33,22,23,24,23,16,27,23,28,23,36,26,19,31,23,21,21,25,30,14,33,38,22,30,19,22,26,24,18,28,22,22,25,25,28,28,33,24,22,25,31,16,25,29,29,17,25,24,27,21,29,24,23,24,25,27,25,22,16,26,15,16,27,22,17,21,28,27,24,23,23,25,20,21,23,20,26,20,18,31,29,26,17,16,25,29,24,29,22,22,24,31,26,24,20,21,15,22,16,22,23,28,30,20,10,21,15,20,29,24,17,30,28,29,25,16,25,23,31,22,23,23,29,19,22,18,26,27,18,23,26,13,37,16,29,24,19,15,28,19,26,23,24,21,23,15,21,26,18
3,5,2,2,0,3,3,0,2,0,5,2,4,5,3,3,4,0,2,3,2,2,4,2,6,3,4,1,0,3,3,4,3,2,2,0,5,3,0,1,3,1,1,2,2,5,1,1,2,3,2,0,2,2,0,1,1,3,1,2,3,2,1,0,1,1,1,4,3,1,3,3,3,2,1,1,0,3,1,2,5,1,2,2,3,4,3,1,1,3,1,4,1,2,2,3,5,1,2,1,1,0,1,1,1,2,2,1,3,0,0,2,4,1,2,1,1,5,2,2,2,4,2,0,3,4,4,1,2,1,0,3,2,0,4,0,2,0,3,1,1,2,2,0,1,1,1,1,1,2,1,1,3,3,1,3,2,0,1,3,2,1,2,1,1,3,0,1,0,4,0,2,2,2,1,3,1,0,1,2,2,3,0,4,2,3,1,1,0,1,3,0,1,4,0,4,1,0,2,1,1,0,4,1,2,2,0,2,1,0,1,1,1,0,2,3,1,2,2,2,4,3,0,2,3,0,2,1,1,2,3,0,0,2,0,2,1,0,2,2,1,0,1,0,1,1,3,0,3,1,3,2,0,1,3,1,2,1,2,1,0,1,1,2,0,1,0,0,1,0,2,2,4,0,0,1,0,1,0,1,3,2,4,1,0,2,1,0,3,0,3,1,5,1,0,1,1,2,2,1
15,28,23,20,26,16,23,23,26,21,19,18,19,16,13,13,18,15,13,13,24,15,24,23,23,22,19,18,25,21,18,21,12,12,20,13,16,27,19,15,13,14,17,18,14,23,11,20,17,23,20,20,12,21,15,17,23,18,28,25,11,18,19,17,16,18,13,20,29,16,11,22,21,13,18,12,13,27,12,16,15,17,21,16,15,15,16,26,15,17,20,19,24,20,27,13,19,16,29,13,13,13,19,16,16,11,20,14,23,8,13,11,11,9,9,11,12,10,12,14,18,13,10,10,12,17,19,13,8,17,13,6,9,15,8,8,11,6,12,17,15,13,10,11,12,11,10,12,14,14,14,11,24,16,8,8,14,12,11,12,11,10,12,20,11,6,18,9,13,5,16,10,17,5,7,20,12,10,19,18,17,10,10,15,10,11,9,10,22,13,13,10,18,6,11,13,15,9,17,21,19,21,30,18,13,20,26,26,9,24,23,23,14,23,25,12,9,13,19,20,20,23,23,22,21,18,16,27,23,22,23,19,14,19,26,16,17,22,25,21,29,19,28,18,18,25,18,20,28,17,19,18,17,18,19,22,22,24,25,24,25,24,19,20,32,24,18,32,26,20,19,17,23,14,23,29,13,19,20,20,21,21,23,22,23,25,22,13,16,30,34,32,14,29,22,24,22,19,17,11
2,5,1,3,10,3,5,0,7,6,2,9,5,8,3,3,9,3,8,6,5,9,4,4,6,6,2,5,5,5,4,6,3,9,5,4,5,5,8,5,6,2,5,4,9,4,6,9,2,2,4,5,9,5,7,7,4,7,4,3,4,8,4,7,7,5,3,11,4,5,1,6,1,7,5,10,4,3,3,4,4,5,8,8,2,11,3,7,4,7,6,5,3,4,4,4,4,4,5,7,10,11,5,8,3,6,10,6,3,7,10,6,6,5,16,5,7,6,9,6,3,8,8,2,5,7,7,3,9,6,9,11,9,11,7,9,7,12,5,11,4,6,8,10,7,7,5,7,8,9,9,8,10,7,8,5,7,6,6,13,6,11,7,1,10,9,16,10,7,3,3,4,4,2,7,6,10,11,7,5,7,8,6,4,5,8,4,7,4,8,6,8,10,5,4,10,4,9,2,11,11,4,8,11,6,11,6,6,3,7,11,7,5,6,2,5,2,7,7,8,6,8,9,8,9,5,4,6,12,5,6,11,8,5,9,6,9,8,9,6,3,6,10,3,6,11,7,12,8,9,10,15,9,7,8,8,6,7,5,6,9,9,6,10,12,6,11,15,7,6,6,5,4,10,9,8,5,7,7,6,4,9,6,8,5,9,12,6,5,9,7,6,8,5,10,3,7,6,8,6
19,18,15,25,12,23,20,8,14,26,18,14,13,12,21,22,12,16,19,18,20,17,8,21,23,15,17,21,21,19,23,20,20,27,16,24,17,31,25,18,25,18,18,18,21,23,18,20,17,21,19,20,18,16,17,20,20,17,22,18,21,18,25,12,14,16,22,18,28,24,18,14,12,22,26,22,17,20,22,12,15,20,21,25,15,17,26,25,20,20,16,16,20,16,22,22,22,16,16,26,23,19,19,24,24,30,20,16,16,21,20,24,17,24,18,18,22,20,16,31,32,17,16,21,25,23,25,21,32,22,19,17,24,28,18,21,23,18,24,19,12,18,27,21,24,15,10,17,19,19,19,24,19,19,16,20,18,20,17,17,23,21,25,20,22,12,20,18,15,29,18,16,21,18,24,14,16,22,15,18,19,19,25,12,20,30,13,24,26,18,32,25,24,19,18,27,18,24,28,22,27,29,35,29,21,27,13,26,15,29,29,21,28,30,21,24,21,20,24,22,15,13,40,34,23,22,20,22,25,16,34,31,18,23,33,20,24,23,29,19,20,31,30,26,18,25,21,27,35,23,24,28,22,24,34,27,18,24,24,25,19,18,25,13,30,21,23,32,22,34,19,30,25,25,23,22,23,26,25,23,26,26,20,23,17,23,29,21,17,31,24,13,20,31,18,9,22,10,26,24
4,5,4,2,3,5,2,0,0,3,8,2,2,1,1,3,2,5,1,1,0,3,2,6,2,3,3,8,2,5,2,2,2,5,2,3,3,1,2,7,1,5,2,0,4,2,3,2,3,4,2,3,2,4,2,4,8,6,1,2,1,3,2,2,5,1,1,2,2,2,3,1,6,1,6,4,1,3,3,5,2,4,3,2,1,1,1,1,1,5,3,4,2,2,1,1,2,1,2,0,1,3,3,1,0,0,4,2,5,1,5,1,1,1,1,4,0,0,3,2,2,3,3,2,2,1,2,0,1,3,0,2,1,3,1,4,2,2,1,2,2,3,6,0,0,0,4,0,4,3,7,1,1,1,0,3,2,2,0,2,1,1,2,5,0,0,1,0,1,0,1,1,4,3,0,0,0,4,4,0,3,0,2,0,3,2,5,1,2,3,1,1,1,2,0,1,3,3,2,2,2,2,3,4,1,2,5,1,1,1,4,4,1,4,4,1,3,2,3,2,2,4,3,3,0,1,0,1,5,2,5,3,0,1,7,3,1,2,1,4,1,5,3,4,1,2,4,3,6,2,3,4,1,1,6,6,4,4,1,3,5,5,2,5,2,2,3,2,2,2,5,4,4,1,3,2,3,2,1,1,3,0,1,2,2,4,4,2,3,3,7,2,3,6,4,6,2,2,2,3
15,20,17,11,20,14,21,19,18,20,15,28,27,18,18,20,21,21,22,14,14,15,24,20,22,21,20,21,23,21,16,18,21,21,20,20,14,20,21,20,18,14,24,20,18,23,30,21,16,15,24,15,21,20,23,19,12,23,19,26,23,12,15,20,20,18,22,17,20,16,21,29,22,16,25,25,21,15,14,17,16,30,22,26,17,20,18,17,22,17,19,24,28,15,23,16,21,14,22,22,25,19,18,17,13,18,23,17,18,18,20,21,15,24,21,20,20,15,15,17,17,25,25,15,18,21,21,20,26,19,21,18,22,18,14,16,17,21,16,18,26,18,17,20,21,13,16,18,18,21,18,15,21,23,15,21,13,18,25,17,20,17,16,15,18,14,24,14,15,16,14,24,12,22,19,18,15,12,17,21,17,10,15,22,17,17,13,20,19,17,13,19,16,25,14,12,23,20,19,24,18,23,22,23,30,18,24,25,13,23,30,16,19,23,19,17,13,19,19,18,33,22,26,19,30,18,19,28,24,21,29,22,20,11,15,24,22,15,14,15,22,30,23,22,13,16,28,18,14,25,27,21,16,24,16,22,19,22,17,21,19,27,21,24,30,22,13,21,33,27,21,25,20,25,20,27,20,16,31,20,18,14,22,25,18,20,33,20,19,36,26,24,18,19,19,26,23,19,17,22
21,19,22,14,24,20,22,13,19,15,18,10,20,14,18,23,18,19,23,14,25,16,19,24,23,16,21,20,24,23,16,24,9,20,23,19,21,18,9,29,20,16,19,26,19,11,13,13,29,22,25,20,12,21,20,18,22,19,21,21,13,14,24,22,16,18,14,20,20,23,24,21,29,20,22,11,23,22,18,12,20,27,24,23,12,32,25,22,26,26,15,26,20,20,22,16,27,17,22,15,20,27,24,27,25,24,16,23,20,31,24,23,20,28,19,34,21,27,24,31,31,26,22,25,22,16,23,25,23,23,17,26,19,21,21,17,28,25,22,27,27,25,27,24,18,25,29,28,20,27,17,29,26,23,23,17,21,22,14,18,37,25,20,15,26,13,25,25,23,22,20,27,19,33,24,22,22,24,21,17,22,25,21,27,13,28,22,21,20,22,34,17,24,22,32,25,17,22,24,16,26,27,21,24,20,22,26,28,14,25,24,18,19,17,26,15,16,19,18,25,28,30,28,23,29,18,27,23,19,31,32,24,23,24,26,19,27,31,29,20,34,22,24,20,17,33,20,21,35,27,25,20,35,20,17,18,19,23,19,22,19,17,19,18,25,28,23,14,27,26,18,21,24,33,17,19,27,17,22,32,20,22,18,32,18,23,27,14,15,30,30,23,20,23,19,11,18,15,28,13
26,26,21,25,37,27,31,28,27,32,24,22,23,24,34,23,24,28,18,38,23,23,25,21,24,21,20,22,34,41,25,26,25,37,29,27,27,26,33,18,22,27,29,23,31,33,28,22,19,20,21,21,20,26,23,21,29,21,35,25,35,41,28,26,25,27,27,27,25,22,36,28,21,24,22,31,26,24,18,24,20,23,27,20,32,28,28,24,31,27,27,24,34,29,33,32,34,23,17,27,33,42,24,25,21,31,30,23,31,31,34,33,29,29,28,34,33,27,30,27,29,32,28,32,31,29,25,37,41,25,30,28,20,24,38,25,45,28,31,30,35,19,29,35,36,28,29,25,32,25,31,30,35,36,31,38,20,21,34,36,26,30,29,23,35,32,26,23,31,31,31,25,22,38,36,32,34,33,31,28,35,28,31,20,33,29,41,33,32,24,29,40,32,28,29,37,21,30,31,26,41,36,25,33,32,39,35,30,30,34,40,30,33,34,31,20,20,26,26,30,34,30,29,28,24,22,25,34,30,24,40,46,38,25,30,32,33,37,34,31,32,29,39,31,24,29,27,27,29,29,38,34,23,26,42,38,21,36,26,38,34,30,37,27,46,38,26,39,30,32,30,37,23,26,41,36,25,39,28,44,26,37,26,41,36,19,36,27,23,32,36,29,35,24,26,27,33,41,40,30
4,2,6,6,5,6,5,7,5,3,3,3,5,2,9,3,2,2,2,1,6,5,6,5,3,5,3,3,3,5,4,2,6,5,3,2,4,6,1,3,5,5,4,5,2,3,1,3,6,7,6,3,4,4,3,4,3,3,4,1,5,5,5,3,7,2,4,3,2,5,1,2,4,12,5,3,4,4,1,4,6,8,5,4,3,3,5,5,4,3,6,4,8,3,7,2,6,5,6,2,20,8,6,14,9,16,2,19,6,17,17,16,18,13,13,16,24,16,21,11,13,15,12,14,15,7,7,14,24,15,13,17,12,14,21,9,12,17,11,20,9,15,12,24,16,13,10,18,7,10,10,22,13,20,22,14,6,11,21,19,16,13,20,7,22,17,8,18,18,19,9,18,11,18,19,11,19,23,7,12,19,21,19,6,13,16,16,24,10,11,15,16,16,23,24,16,5,10,18,3,3,7,4,1,3,3,4,5,7,6,4,3,4,2,5,6,6,4,4,6,3,8,11,3,4,5,0,2,5,3,5,3,4,1,3,2,5,1,4,2,1,5,5,5,2,4,5,9,4,6,4,4,3,3,11,6,4,3,6,3,0,9,6,4,6,6,4,3,6,2,3,6,8,8,1,5,7,2,6,6,3,6,3,1,5,6,4,7,3,1,2,2,4,5,5,4,7,4,6,4
